round_id,camel_c_0_location,camel_c_0_stack_location,camel_c_0_yet_to_move,camel_c_1_location,camel_c_1_stack_location,camel_c_1_yet_to_move,camel_c_2_location,camel_c_2_stack_location,camel_c_2_yet_to_move,camel_c_3_location,camel_c_3_stack_location,camel_c_3_yet_to_move,camel_c_4_location,camel_c_4_stack_location,camel_c_4_yet_to_move,player_0_coins,player_1_coins,player_2_coins,player_3_coins,active_player,action_type,camel,trap_type,trap_location,player_2_trap_location,player_2_trap_type,bet_type,player_0_trap_location,player_0_trap_type,player_1_trap_location,player_1_trap_type,distance,player_3_trap_location,player_3_trap_type,game_id,player_0_name,player_0_final,player_1_name,player_1_final,player_2_name,player_2_final,player_3_name,player_3_final,winners
41,7,1,True,7,0,True,4,0,True,2,0,False,4,1,True,6,6,6,8,0.0,move_camel,c_3,,,8.0,1.0,,3.0,-1.0,,,0.0,5.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
42,7,1,True,7,0,True,4,0,True,2,0,False,4,1,True,6,6,6,8,1.0,round_winner_bet,c_1,,,8.0,1.0,,3.0,-1.0,,,,5.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
43,7,1,True,7,0,True,4,1,True,2,0,False,4,0,False,6,6,7,9,2.0,move_camel,c_4,,,8.0,1.0,,3.0,-1.0,,,0.0,5.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
44,7,1,True,7,0,True,4,1,True,2,0,False,4,0,False,6,6,7,9,3.0,move_trap,,-1.0,10.0,8.0,1.0,,3.0,-1.0,,,,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
45,9,1,True,9,0,False,4,1,True,2,0,False,4,0,False,7,6,7,9,0.0,move_camel,c_1,,,8.0,1.0,,3.0,-1.0,,,2.0,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
46,9,1,True,9,0,False,7,0,False,2,0,False,4,0,False,7,7,7,9,1.0,move_camel,c_2,,,8.0,1.0,,3.0,-1.0,,,3.0,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
47,11,0,True,9,0,True,7,0,True,2,0,True,4,0,True,10,10,13,11,2.0,move_camel,c_0,,,8.0,1.0,,3.0,-1.0,,,2.0,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
48,11,0,True,9,0,True,7,0,True,2,0,True,4,0,True,10,10,13,11,3.0,round_winner_bet,c_0,,,8.0,1.0,,3.0,-1.0,,,,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
49,11,0,True,9,0,True,7,0,True,2,0,True,4,0,True,10,10,13,11,0.0,round_winner_bet,c_0,,,8.0,1.0,,3.0,-1.0,,,,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
50,11,0,True,9,0,True,7,0,True,2,0,True,4,0,True,10,10,13,11,1.0,round_winner_bet,c_0,,,8.0,1.0,,3.0,-1.0,,,,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
51,11,0,True,9,0,True,9,1,False,2,0,True,4,0,True,10,10,14,11,2.0,move_camel,c_2,,,8.0,1.0,,3.0,-1.0,,,2.0,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
52,11,0,True,9,0,True,9,1,False,2,0,True,4,0,True,10,10,14,11,3.0,game_bet,c_2,,,8.0,1.0,win,3.0,-1.0,,,,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
53,11,0,True,9,0,True,9,1,False,2,0,True,4,0,True,10,10,14,11,0.0,round_winner_bet,c_2,,,8.0,1.0,,3.0,-1.0,,,,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
54,11,0,True,9,0,True,9,1,False,2,0,True,4,0,True,10,10,14,11,1.0,game_bet,c_2,,,8.0,1.0,win,3.0,-1.0,,,,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
55,11,0,True,9,0,True,9,1,False,2,0,True,4,0,True,10,10,14,11,2.0,game_bet,c_2,,,8.0,1.0,win,3.0,-1.0,,,,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
56,11,0,True,9,0,True,9,1,False,2,0,True,4,0,True,10,10,14,11,3.0,round_winner_bet,c_2,,,8.0,1.0,,3.0,-1.0,,,,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
57,11,0,True,9,0,True,9,1,False,2,0,True,4,0,True,10,10,14,11,0.0,round_winner_bet,c_2,,,8.0,1.0,,3.0,-1.0,,,,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
58,14,0,False,9,0,True,9,1,False,2,0,True,4,0,True,10,11,14,11,1.0,move_camel,c_0,,,8.0,1.0,,3.0,-1.0,,,3.0,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
59,14,0,False,12,0,False,12,1,False,2,0,True,4,0,True,10,11,15,11,2.0,move_camel,c_1,,,8.0,1.0,,3.0,-1.0,,,3.0,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
60,14,0,False,12,0,False,12,1,False,4,1,False,4,0,True,10,11,15,12,3.0,move_camel,c_3,,,8.0,1.0,,3.0,-1.0,,,2.0,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
61,14,0,True,12,0,True,12,1,True,7,1,True,7,0,True,16,13,15,18,0.0,move_camel,c_4,,,8.0,1.0,,3.0,-1.0,,,3.0,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
62,14,0,True,12,0,True,12,1,True,7,1,True,7,0,True,16,13,15,18,1.0,move_trap,,1.0,15.0,8.0,1.0,,3.0,-1.0,15.0,1.0,,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
63,14,0,True,12,0,True,12,1,True,7,1,True,7,0,True,16,13,15,18,2.0,round_winner_bet,c_2,,,8.0,1.0,,3.0,-1.0,15.0,1.0,,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
64,14,0,True,12,0,True,12,1,True,7,1,True,7,0,True,16,13,15,18,3.0,round_winner_bet,c_0,,,8.0,1.0,,3.0,-1.0,15.0,1.0,,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
65,14,0,True,12,0,True,12,1,True,7,1,True,7,0,True,16,13,15,18,0.0,round_winner_bet,c_2,,,8.0,1.0,,3.0,-1.0,15.0,1.0,,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
66,14,0,True,12,0,True,12,1,True,7,1,True,7,0,True,16,13,15,18,1.0,round_winner_bet,c_0,,,8.0,1.0,,3.0,-1.0,15.0,1.0,,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
67,14,0,True,12,0,True,12,1,True,7,1,True,7,0,True,16,13,15,18,2.0,round_winner_bet,c_2,,,8.0,1.0,,3.0,-1.0,15.0,1.0,,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
68,14,0,True,12,0,True,12,1,True,7,1,True,7,0,True,16,13,15,18,3.0,round_winner_bet,c_0,,,8.0,1.0,,3.0,-1.0,15.0,1.0,,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
69,14,0,True,14,1,False,14,2,True,7,1,True,7,0,True,17,13,15,18,0.0,move_camel,c_1,,,8.0,1.0,,3.0,-1.0,15.0,1.0,2.0,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
70,14,0,True,14,1,False,14,2,True,7,1,True,7,0,True,17,13,15,18,1.0,round_winner_bet,c_1,,,8.0,1.0,,3.0,-1.0,15.0,1.0,,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
71,14,0,True,14,1,False,14,2,True,7,1,True,7,0,True,17,13,15,18,2.0,round_winner_bet,c_1,,,8.0,1.0,,3.0,-1.0,15.0,1.0,,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
72,14,0,True,14,1,False,14,2,True,7,1,True,7,0,True,17,13,15,18,3.0,round_winner_bet,c_1,,,8.0,1.0,,3.0,-1.0,15.0,1.0,,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
73,16,0,True,16,1,True,16,2,True,7,1,True,7,0,True,21,20,26,30,0.0,move_camel,c_0,,,8.0,1.0,,3.0,-1.0,15.0,1.0,2.0,10.0,-1.0,greedy_4player_g50,GreedyAgent,21,GreedyAgent,20,GreedyAgent,26,GreedyAgent,30,GreedyAgent
0,1,0,True,1,1,True,0,0,True,0,1,True,1,2,True,2,2,2,2,,,,,,,,,,,,,,,,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
1,1,0,True,1,1,True,0,0,True,0,1,True,1,2,True,2,2,2,2,0.0,round_winner_bet,c_4,,,,,,,,,,,,,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
2,1,0,True,1,1,True,0,0,True,0,1,True,1,2,True,2,2,2,2,1.0,move_trap,,-1.0,2.0,,,,,,2.0,-1.0,,,,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
3,1,0,True,1,1,True,0,0,True,0,1,True,1,2,True,2,2,2,2,2.0,move_trap,,-1.0,4.0,4.0,-1.0,,,,2.0,-1.0,,,,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
4,1,0,True,1,1,True,0,0,True,0,1,True,1,2,True,2,2,2,2,3.0,round_winner_bet,c_1,,,4.0,-1.0,,,,2.0,-1.0,,,,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
5,1,0,True,3,0,False,0,0,True,0,1,True,3,1,True,3,2,2,2,0.0,move_camel,c_1,,,4.0,-1.0,,,,2.0,-1.0,2.0,,,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
6,1,0,True,3,0,False,0,0,True,0,1,True,3,1,True,3,2,2,2,1.0,round_winner_bet,c_4,,,4.0,-1.0,,,,2.0,-1.0,,,,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
7,1,1,True,3,0,False,0,0,True,1,0,False,3,1,True,3,3,3,2,2.0,move_camel,c_3,,,4.0,-1.0,,,,2.0,-1.0,1.0,,,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
8,1,1,True,3,0,False,0,0,True,1,0,False,3,1,True,3,3,3,2,3.0,game_bet,c_3,,,4.0,-1.0,lose,,,2.0,-1.0,,,,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
9,1,1,True,3,0,False,0,0,True,1,0,False,3,1,True,3,3,3,2,0.0,game_bet,c_3,,,4.0,-1.0,lose,,,2.0,-1.0,,,,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
10,1,1,True,3,0,False,0,0,True,1,0,False,3,1,True,3,3,3,2,1.0,game_bet,c_3,,,4.0,-1.0,lose,,,2.0,-1.0,,,,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
11,1,1,True,3,0,False,0,0,True,1,0,False,3,1,True,3,3,3,2,2.0,round_winner_bet,c_4,,,4.0,-1.0,,,,2.0,-1.0,,,,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
12,1,1,True,3,0,False,0,0,True,1,0,False,3,1,True,3,3,3,2,3.0,move_trap,,-1.0,6.0,4.0,-1.0,,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
13,1,1,True,3,0,False,0,0,True,1,0,False,3,1,True,3,3,3,2,0.0,game_bet,c_4,,,4.0,-1.0,win,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
14,1,1,True,3,0,False,0,0,True,1,0,False,3,1,True,3,3,3,2,1.0,game_bet,c_4,,,4.0,-1.0,win,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
15,1,1,True,3,0,False,0,0,True,1,0,False,3,1,True,3,3,3,2,2.0,game_bet,c_3,,,4.0,-1.0,lose,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
16,1,1,True,3,0,False,0,0,True,1,0,False,3,1,True,3,3,3,2,3.0,game_bet,c_4,,,4.0,-1.0,win,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
17,1,2,True,3,0,False,1,0,False,1,1,False,3,1,True,4,4,3,2,0.0,move_camel,c_2,,,4.0,-1.0,,,,2.0,-1.0,1.0,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
18,1,2,True,3,0,False,1,0,False,1,1,False,3,1,True,4,4,3,2,1.0,round_winner_bet,c_1,,,4.0,-1.0,,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
19,1,2,True,3,0,False,1,0,False,1,1,False,3,1,True,4,4,3,2,2.0,game_bet,c_2,,,4.0,-1.0,lose,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
20,1,2,True,3,0,False,1,0,False,1,1,False,3,1,True,4,4,3,2,3.0,game_bet,c_2,,,4.0,-1.0,lose,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
21,1,2,True,3,0,False,1,0,False,1,1,False,3,1,True,4,4,3,2,0.0,game_bet,c_2,,,4.0,-1.0,lose,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
22,1,2,True,3,1,False,1,0,False,1,1,False,3,0,False,4,5,4,2,1.0,move_camel,c_4,,,4.0,-1.0,,,,2.0,-1.0,0.0,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
23,1,2,True,3,1,False,1,0,False,1,1,False,3,0,False,4,5,4,2,2.0,round_winner_bet,c_1,,,4.0,-1.0,,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
24,1,2,True,3,1,False,1,0,False,1,1,False,3,0,False,4,5,4,2,3.0,round_winner_bet,c_0,,,4.0,-1.0,,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
25,3,2,True,3,1,True,1,0,True,1,1,True,3,0,True,4,5,4,8,0.0,move_camel,c_0,,,4.0,-1.0,,,,2.0,-1.0,2.0,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
26,3,2,True,3,1,True,1,0,True,1,1,True,3,0,True,4,5,4,8,1.0,game_bet,c_2,,,4.0,-1.0,lose,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
27,3,2,True,3,1,True,1,0,True,1,1,True,3,0,True,4,5,4,8,2.0,round_winner_bet,c_0,,,4.0,-1.0,,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
28,3,2,True,3,1,True,1,0,True,1,1,True,3,0,True,4,5,4,8,3.0,round_winner_bet,c_1,,,4.0,-1.0,,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
29,3,2,True,3,1,True,1,0,True,1,1,True,3,0,True,4,5,4,8,0.0,round_winner_bet,c_0,,,4.0,-1.0,,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
30,3,2,True,3,1,True,1,0,True,1,1,True,3,0,True,4,5,4,8,1.0,game_bet,c_0,,,4.0,-1.0,win,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
31,3,2,True,3,1,True,1,0,True,3,3,False,3,0,True,4,5,5,8,2.0,move_camel,c_3,,,4.0,-1.0,,,,2.0,-1.0,2.0,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
32,3,2,True,3,1,True,1,0,True,3,3,False,3,0,True,4,5,5,8,3.0,round_winner_bet,c_3,,,4.0,-1.0,,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
33,3,2,True,3,1,True,1,0,True,3,3,False,3,0,True,4,5,5,8,0.0,round_winner_bet,c_3,,,4.0,-1.0,,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
34,3,2,True,3,1,True,1,0,True,3,3,False,3,0,True,4,5,5,8,1.0,round_winner_bet,c_3,,,4.0,-1.0,,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
35,3,0,False,3,3,True,1,0,True,3,1,False,3,2,True,4,5,7,8,2.0,move_camel,c_0,,,4.0,-1.0,,,,2.0,-1.0,0.0,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
36,3,0,False,3,3,True,1,0,True,3,1,False,3,2,True,4,5,7,8,3.0,round_winner_bet,c_4,,,4.0,-1.0,,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
37,3,0,False,3,3,True,1,0,True,3,1,False,3,2,True,4,5,7,8,0.0,round_winner_bet,c_4,,,4.0,-1.0,,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
38,3,0,False,3,3,True,1,0,True,3,1,False,3,2,True,4,5,7,8,1.0,round_winner_bet,c_1,,,4.0,-1.0,,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
39,3,0,False,5,0,False,1,0,True,3,1,False,3,2,True,4,5,8,9,2.0,move_camel,c_1,,,4.0,-1.0,,,,2.0,-1.0,2.0,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
40,3,0,False,5,0,False,1,0,True,3,1,False,3,2,True,4,5,8,9,3.0,round_winner_bet,c_1,,,4.0,-1.0,,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
41,3,0,False,5,0,False,1,0,True,3,1,False,5,1,False,5,5,8,9,0.0,move_camel,c_4,,,4.0,-1.0,,,,2.0,-1.0,2.0,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
42,3,0,False,5,0,False,1,0,True,3,1,False,5,1,False,5,5,8,9,1.0,round_winner_bet,c_4,,,4.0,-1.0,,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
43,3,0,False,5,0,False,1,0,True,3,1,False,5,1,False,5,5,8,9,2.0,game_bet,c_4,,,4.0,-1.0,win,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
44,3,1,True,5,0,True,3,0,True,3,2,True,5,1,True,6,7,8,16,3.0,move_camel,c_2,,,4.0,-1.0,,,,2.0,-1.0,2.0,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
45,3,1,True,5,0,True,3,0,True,3,2,True,5,1,True,6,7,8,16,0.0,round_winner_bet,c_4,,,4.0,-1.0,,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
46,3,1,True,5,0,True,3,0,True,3,2,True,5,1,True,6,7,8,16,1.0,round_winner_bet,c_1,,,4.0,-1.0,,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
47,3,1,True,5,0,True,3,0,True,3,2,True,5,1,True,6,7,8,16,2.0,round_winner_bet,c_4,,,4.0,-1.0,,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
48,3,1,True,5,0,False,3,0,True,3,2,True,5,1,True,6,7,8,18,3.0,move_camel,c_1,,,4.0,-1.0,,,,2.0,-1.0,0.0,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
49,5,1,True,5,3,False,5,0,False,5,2,True,5,4,True,7,7,8,19,0.0,move_camel,c_2,,,4.0,-1.0,,,,2.0,-1.0,2.0,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
50,5,1,True,5,3,False,5,0,False,5,2,True,5,4,True,7,7,8,19,1.0,round_winner_bet,c_1,,,4.0,-1.0,,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
51,5,1,True,5,3,False,5,0,False,5,2,True,5,4,True,7,7,8,19,2.0,move_trap,,1.0,8.0,8.0,1.0,,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
52,5,2,True,5,4,False,5,1,False,5,3,True,5,0,False,7,7,8,21,3.0,move_camel,c_4,,,8.0,1.0,,,,2.0,-1.0,0.0,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
53,5,2,True,5,4,False,5,1,False,5,3,True,5,0,False,7,7,8,21,0.0,round_winner_bet,c_0,,,8.0,1.0,,,,2.0,-1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
54,5,2,True,5,4,False,5,1,False,5,3,True,5,0,False,7,7,8,21,1.0,move_trap,,1.0,14.0,8.0,1.0,,,,14.0,1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
55,5,2,True,5,4,False,5,1,False,5,3,True,5,0,False,7,7,8,21,2.0,round_winner_bet,c_1,,,8.0,1.0,,,,14.0,1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
56,5,2,True,7,1,False,5,1,False,7,0,False,5,0,False,7,7,8,22,3.0,move_camel,c_3,,,8.0,1.0,,,,14.0,1.0,2.0,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
57,5,2,True,7,1,False,5,1,False,7,0,False,5,0,False,7,7,8,22,0.0,round_winner_bet,c_0,,,8.0,1.0,,,,14.0,1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
58,5,2,True,7,1,False,5,1,False,7,0,False,5,0,False,7,7,8,22,1.0,round_winner_bet,c_0,,,8.0,1.0,,,,14.0,1.0,,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
59,7,2,True,7,1,True,5,1,True,7,0,True,5,0,True,14,11,9,22,2.0,move_camel,c_0,,,8.0,1.0,,,,14.0,1.0,2.0,6.0,-1.0,greedy_4player_g51,GreedyAgent,27,GreedyAgent,16,GreedyAgent,29,GreedyAgent,28,GreedyAgent
