round_id,camel_c_0_location,camel_c_0_stack_location,camel_c_0_yet_to_move,camel_c_1_location,camel_c_1_stack_location,camel_c_1_yet_to_move,camel_c_2_location,camel_c_2_stack_location,camel_c_2_yet_to_move,camel_c_3_location,camel_c_3_stack_location,camel_c_3_yet_to_move,camel_c_4_location,camel_c_4_stack_location,camel_c_4_yet_to_move,player_0_coins,player_1_coins,player_2_coins,player_3_coins,game_id,active_player,action_type,camel,ev,trap_type,trap_location,player_1_trap_location,player_1_trap_type,distance,bet_type,player_2_trap_location,player_2_trap_type,player_0_trap_location,player_0_trap_type,player_3_trap_location,player_3_trap_type
5,0,0,True,2,1,False,2,0,True,1,1,True,1,0,True,2,2,2,3,6,0.0,round_winner_bet,c_3,0.7799999999999999,,,,,,,,,3.0,1.0,,
6,0,0,True,2,1,False,2,0,True,4,0,False,1,0,True,2,3,2,3,6,1.0,move_camel,c_3,0.75,,,,,3.0,,,,3.0,1.0,,
7,0,0,True,2,1,False,2,0,True,4,0,False,1,0,True,2,3,2,3,6,2.0,round_winner_bet,c_1,1.442,,,,,,,,,3.0,1.0,,
8,0,0,True,2,1,False,2,0,True,4,0,False,1,0,True,2,3,2,3,6,3.0,round_winner_bet,c_1,1.0510000000000002,,,,,,,,,3.0,1.0,,
9,0,0,True,2,1,False,2,0,True,4,0,False,1,0,True,2,3,2,3,6,0.0,move_trap,,1.4839999999999995,-1.0,5.0,,,,,,,5.0,-1.0,,
10,0,0,True,2,1,False,2,0,True,4,0,False,1,0,True,2,3,2,3,6,1.0,move_trap,,1.1079999999999997,-1.0,3.0,3.0,-1.0,,,,,5.0,-1.0,,
11,0,0,True,2,1,False,2,0,True,4,0,False,1,0,True,2,3,2,3,6,2.0,round_winner_bet,c_4,0.9700000000000001,,,3.0,-1.0,,,,,5.0,-1.0,,
12,0,0,True,2,1,False,2,0,True,4,0,False,4,1,False,2,3,2,4,6,3.0,move_camel,c_4,0.75,,,3.0,-1.0,3.0,,,,5.0,-1.0,,
13,0,0,True,2,1,False,2,0,True,4,0,False,4,1,False,2,3,2,4,6,0.0,game_bet,c_0,2.34375,,,3.0,-1.0,,lose,,,5.0,-1.0,,
14,0,0,True,2,1,False,2,0,True,4,0,False,4,1,False,2,3,2,4,6,1.0,game_bet,c_0,1.9074999999999998,,,3.0,-1.0,,lose,,,5.0,-1.0,,
15,0,0,True,2,1,False,2,0,True,4,0,False,4,1,False,2,3,2,4,6,2.0,game_bet,c_0,1.8925,,,3.0,-1.0,,lose,,,5.0,-1.0,,
16,0,0,True,2,1,False,2,0,True,4,0,False,4,1,False,2,3,2,4,6,3.0,game_bet,c_0,1.7600000000000002,,,3.0,-1.0,,lose,,,5.0,-1.0,,
17,0,0,True,2,1,False,2,0,True,4,0,False,4,1,False,2,3,2,4,6,0.0,round_winner_bet,c_4,1.6880000000000002,,,3.0,-1.0,,,,,5.0,-1.0,,
18,0,0,True,2,1,False,2,0,True,4,0,False,4,1,False,2,3,2,4,6,1.0,round_winner_bet,c_4,0.911,,,3.0,-1.0,,,,,5.0,-1.0,,
19,0,0,True,4,3,False,4,2,False,4,0,False,4,1,False,2,3,3,4,6,2.0,move_camel,c_2,0.75,,,3.0,-1.0,2.0,,,,5.0,-1.0,,
20,0,0,True,4,3,False,4,2,False,4,0,False,4,1,False,2,3,3,4,6,3.0,round_winner_bet,c_2,1.0,,,3.0,-1.0,,,,,5.0,-1.0,,
21,0,0,True,4,3,False,4,2,False,4,0,False,4,1,False,2,3,3,4,6,0.0,round_winner_bet,c_2,1.0,,,3.0,-1.0,,,,,5.0,-1.0,,
22,0,0,True,4,3,False,4,2,False,4,0,False,4,1,False,2,3,3,4,6,1.0,round_winner_bet,c_2,1.0,,,3.0,-1.0,,,,,5.0,-1.0,,
23,0,0,True,4,3,False,4,2,False,4,0,False,4,1,False,2,3,3,4,6,2.0,game_bet,c_1,0.8587499999999998,,,3.0,-1.0,,win,,,5.0,-1.0,,
24,0,0,True,4,3,False,4,2,False,4,0,False,4,1,False,2,3,3,4,6,3.0,game_bet,c_1,0.93375,,,3.0,-1.0,,win,,,5.0,-1.0,,
25,1,0,True,4,3,True,4,2,True,4,0,True,4,1,True,2,8,4,7,6,0.0,move_camel,c_0,0.75,,,3.0,-1.0,1.0,,,,5.0,-1.0,,
26,1,0,True,4,3,True,4,2,True,4,0,True,4,1,True,2,8,4,7,6,1.0,round_winner_bet,c_1,1.5280000000000002,,,3.0,-1.0,,,,,5.0,-1.0,,
27,1,0,True,4,3,True,4,2,True,4,0,True,4,1,True,2,8,4,7,6,2.0,move_trap,,1.1600000000000001,-1.0,7.0,3.0,-1.0,,,7.0,-1.0,5.0,-1.0,,
28,1,0,True,4,3,True,4,2,True,4,0,True,4,1,True,2,8,4,7,6,3.0,round_winner_bet,c_2,1.0399999999999998,,,3.0,-1.0,,,7.0,-1.0,5.0,-1.0,,
29,1,0,True,4,3,True,4,2,True,4,0,True,4,1,True,2,8,4,7,6,0.0,game_bet,c_2,0.9387499999999999,,,3.0,-1.0,,win,7.0,-1.0,5.0,-1.0,,
30,1,0,True,4,3,True,4,2,True,4,0,True,4,1,True,2,8,4,7,6,1.0,game_bet,c_1,1.0100000000000002,,,3.0,-1.0,,win,7.0,-1.0,5.0,-1.0,,
31,1,0,True,4,3,True,4,2,True,4,0,True,4,1,True,2,8,4,7,6,2.0,round_winner_bet,c_1,0.9499999999999998,,,3.0,-1.0,,,7.0,-1.0,5.0,-1.0,,
32,2,0,False,4,3,True,4,2,True,4,0,True,4,1,True,2,8,4,8,6,3.0,move_camel,c_0,0.75,,,3.0,-1.0,1.0,,7.0,-1.0,5.0,-1.0,,
33,2,0,False,4,3,True,4,2,True,4,0,True,4,1,True,2,8,4,8,6,0.0,game_bet,c_1,1.13,,,3.0,-1.0,,win,7.0,-1.0,5.0,-1.0,,
34,2,0,False,4,3,True,4,2,True,4,0,True,4,1,True,2,8,4,8,6,1.0,game_bet,c_2,0.9962499999999997,,,3.0,-1.0,,win,7.0,-1.0,5.0,-1.0,,
35,2,0,False,4,3,True,4,2,True,4,0,True,4,1,True,2,8,4,8,6,2.0,game_bet,c_2,0.88125,,,3.0,-1.0,,win,7.0,-1.0,5.0,-1.0,,
36,2,0,False,4,3,True,4,2,True,4,0,True,4,1,True,2,8,4,8,6,3.0,game_bet,c_4,0.9037499999999998,,,3.0,-1.0,,win,7.0,-1.0,5.0,-1.0,,
37,2,0,False,4,3,True,4,2,True,4,0,True,4,1,True,2,8,4,8,6,0.0,game_bet,c_4,0.8049999999999999,,,3.0,-1.0,,win,7.0,-1.0,5.0,-1.0,,
38,2,0,False,4,3,True,4,2,True,4,0,True,4,1,True,2,8,4,8,6,1.0,move_trap,,1.1999999999999993,-1.0,9.0,9.0,-1.0,,,7.0,-1.0,5.0,-1.0,,
39,2,0,False,4,3,True,4,2,True,4,0,True,4,1,True,2,8,4,8,6,2.0,round_winner_bet,c_4,0.808,,,9.0,-1.0,,,7.0,-1.0,5.0,-1.0,,
40,2,0,False,4,3,True,4,2,True,4,0,True,4,1,True,2,8,4,8,6,3.0,game_bet,c_2,0.8400000000000001,,,9.0,-1.0,,win,7.0,-1.0,5.0,-1.0,,
41,2,0,False,6,3,True,6,2,True,6,0,False,6,1,True,3,8,5,8,6,0.0,move_camel,c_3,0.75,,,9.0,-1.0,2.0,,7.0,-1.0,5.0,-1.0,,
42,2,0,False,6,3,True,6,2,True,6,0,False,6,1,True,3,8,5,8,6,1.0,game_bet,c_4,0.875,,,9.0,-1.0,,win,7.0,-1.0,5.0,-1.0,,
43,2,0,False,6,3,True,6,2,True,6,0,False,6,1,True,3,8,5,8,6,2.0,game_bet,c_4,0.97875,,,9.0,-1.0,,win,7.0,-1.0,5.0,-1.0,,
44,2,0,False,6,3,True,6,2,True,6,0,False,6,1,True,3,8,5,8,6,3.0,round_winner_bet,c_2,0.8579999999999999,,,9.0,-1.0,,,7.0,-1.0,5.0,-1.0,,
45,2,0,False,8,1,True,8,0,False,6,0,False,6,1,True,4,8,5,8,6,0.0,move_camel,c_2,0.75,,,9.0,-1.0,2.0,,7.0,-1.0,5.0,-1.0,,
46,2,0,False,8,1,True,8,0,False,6,0,False,6,1,True,4,8,5,8,6,1.0,round_winner_bet,c_1,1.223,,,9.0,-1.0,,,7.0,-1.0,5.0,-1.0,,
47,2,0,False,8,1,True,8,0,False,6,0,False,6,1,True,4,8,5,8,6,2.0,round_winner_bet,c_2,0.8380000000000001,,,9.0,-1.0,,,7.0,-1.0,5.0,-1.0,,
48,2,0,False,8,2,True,8,1,False,6,0,False,8,0,False,4,9,5,9,6,3.0,move_camel,c_4,0.75,,,9.0,-1.0,2.0,,7.0,-1.0,5.0,-1.0,,
49,2,0,True,10,0,True,8,1,True,6,0,True,8,0,True,5,16,8,11,6,0.0,move_camel,c_1,0.75,,,9.0,-1.0,2.0,,7.0,-1.0,5.0,-1.0,,
50,2,0,True,10,0,True,8,1,True,6,0,True,8,0,True,5,16,8,11,6,1.0,round_winner_bet,c_1,2.64,,,9.0,-1.0,,,7.0,-1.0,5.0,-1.0,,
51,2,0,True,10,0,True,8,1,True,6,0,True,8,0,True,5,16,8,11,6,2.0,round_winner_bet,c_1,1.6740000000000002,,,9.0,-1.0,,,7.0,-1.0,5.0,-1.0,,
52,2,0,True,10,0,True,8,1,True,6,0,True,8,0,True,5,16,8,11,6,3.0,round_winner_bet,c_2,1.41,,,9.0,-1.0,,,7.0,-1.0,5.0,-1.0,,
53,2,0,True,10,0,True,8,1,True,6,0,True,8,0,True,5,16,8,11,6,0.0,round_winner_bet,c_1,1.187,,,9.0,-1.0,,,7.0,-1.0,5.0,-1.0,,
54,2,0,True,10,0,True,8,1,True,6,0,True,8,0,True,5,16,8,11,6,1.0,round_winner_bet,c_2,0.956,,,9.0,-1.0,,,7.0,-1.0,5.0,-1.0,,
55,2,0,True,10,0,True,8,1,True,6,0,True,8,0,True,5,16,8,11,6,2.0,move_trap,,0.984,-1.0,11.0,9.0,-1.0,,,11.0,-1.0,5.0,-1.0,,
56,2,0,True,13,0,False,8,1,True,6,0,True,8,0,True,5,16,8,12,6,3.0,move_camel,c_1,0.75,,,9.0,-1.0,3.0,,11.0,-1.0,5.0,-1.0,,
57,2,0,True,13,0,False,8,1,True,6,0,True,8,0,False,6,17,8,12,6,0.0,move_camel,c_4,0.75,,,9.0,-1.0,0.0,,11.0,-1.0,5.0,-1.0,,
58,3,0,False,13,0,False,8,1,True,6,0,True,8,0,False,6,18,8,12,6,1.0,move_camel,c_0,0.75,,,9.0,-1.0,1.0,,11.0,-1.0,5.0,-1.0,,
59,3,0,False,13,0,False,8,1,True,7,0,False,8,0,False,6,18,9,12,6,2.0,move_camel,c_3,0.75,,,9.0,-1.0,1.0,,11.0,-1.0,5.0,-1.0,,
60,3,0,True,13,0,True,10,0,True,7,0,True,8,0,True,8,24,13,14,6,3.0,move_camel,c_2,0.75,,,9.0,-1.0,2.0,,11.0,-1.0,5.0,-1.0,,
61,3,0,True,13,0,True,10,0,True,7,0,True,8,0,True,8,24,13,14,6,0.0,round_winner_bet,c_1,4.2379999999999995,,,9.0,-1.0,,,11.0,-1.0,5.0,-1.0,,
62,3,0,True,13,0,True,10,0,True,7,0,True,8,0,True,8,24,13,14,6,1.0,move_trap,,4.655999999999999,1.0,15.0,15.0,1.0,,,11.0,-1.0,5.0,-1.0,,
63,3,0,True,13,0,True,10,0,True,7,0,True,8,0,True,8,24,13,14,6,2.0,round_winner_bet,c_1,2.64,,,15.0,1.0,,,11.0,-1.0,5.0,-1.0,,
64,3,0,True,13,0,True,10,0,True,7,0,True,8,0,True,8,24,13,14,6,3.0,round_winner_bet,c_1,1.756,,,15.0,1.0,,,11.0,-1.0,5.0,-1.0,,
65,3,0,True,13,0,True,10,0,True,7,0,True,8,0,True,8,24,13,14,6,0.0,round_winner_bet,c_2,1.0179999999999998,,,15.0,1.0,,,11.0,-1.0,5.0,-1.0,,
66,3,0,True,13,0,True,10,0,True,7,0,True,8,0,True,8,24,13,14,6,1.0,round_winner_bet,c_2,0.7740000000000001,,,15.0,1.0,,,11.0,-1.0,5.0,-1.0,,
67,3,0,True,13,0,True,10,0,False,7,0,True,8,0,True,8,24,15,14,6,2.0,move_camel,c_2,0.75,,,15.0,1.0,0.0,,11.0,-1.0,5.0,-1.0,,
68,3,0,True,13,0,True,10,1,False,7,0,True,10,0,False,8,24,16,15,6,3.0,move_camel,c_4,0.75,,,15.0,1.0,2.0,,11.0,-1.0,5.0,-1.0,,
69,3,0,True,13,0,True,10,1,False,9,0,False,10,0,False,9,24,16,15,6,0.0,move_camel,c_3,0.75,,,15.0,1.0,2.0,,11.0,-1.0,5.0,-1.0,,
70,3,0,True,13,0,True,10,1,False,9,0,False,10,0,False,9,24,16,15,6,1.0,round_winner_bet,c_2,1.0,,,15.0,1.0,,,11.0,-1.0,5.0,-1.0,,
71,3,0,True,13,0,True,10,1,False,9,0,False,10,0,False,9,24,16,15,6,2.0,move_trap,,0.8399999999999999,-1.0,12.0,15.0,1.0,,,12.0,-1.0,5.0,-1.0,,
72,4,0,False,13,0,True,10,1,False,9,0,False,10,0,False,9,24,16,16,6,3.0,move_camel,c_0,0.75,,,15.0,1.0,1.0,,12.0,-1.0,5.0,-1.0,,
73,4,0,True,14,0,True,10,1,True,9,0,True,10,0,True,16,26,19,18,6,0.0,move_camel,c_1,0.75,,,15.0,1.0,1.0,,12.0,-1.0,5.0,-1.0,,
74,4,0,True,14,0,True,10,1,True,9,0,True,10,0,True,16,26,19,18,6,1.0,round_winner_bet,c_1,4.5600000000000005,,,15.0,1.0,,,12.0,-1.0,5.0,-1.0,,
75,4,0,True,14,0,True,10,1,True,9,0,True,10,0,True,16,26,19,18,6,2.0,round_winner_bet,c_1,2.7840000000000003,,,15.0,1.0,,,12.0,-1.0,5.0,-1.0,,
76,4,0,True,14,0,True,10,1,True,9,0,True,10,0,True,16,26,19,18,6,3.0,round_winner_bet,c_1,1.875,,,15.0,1.0,,,12.0,-1.0,5.0,-1.0,,
77,6,0,False,14,0,True,10,1,True,9,0,True,10,0,True,17,26,19,18,6,0.0,move_camel,c_0,0.75,,,15.0,1.0,2.0,,12.0,-1.0,5.0,-1.0,,
78,6,0,False,14,0,True,11,0,False,9,0,True,10,0,True,17,27,20,18,6,1.0,move_camel,c_2,0.75,,,15.0,1.0,1.0,,12.0,-1.0,5.0,-1.0,,
79,6,0,False,14,0,True,11,1,False,9,0,True,11,0,False,17,27,22,18,6,2.0,move_camel,c_4,0.75,,,15.0,1.0,1.0,,12.0,-1.0,5.0,-1.0,,
80,6,0,False,14,0,True,11,2,False,11,0,False,11,1,False,17,27,23,19,6,3.0,move_camel,c_3,0.75,,,15.0,1.0,2.0,,12.0,-1.0,5.0,-1.0,,
81,6,0,False,14,0,True,11,2,False,11,0,False,11,1,False,17,27,23,19,6,0.0,round_winner_bet,c_2,1.0,,,15.0,1.0,,,12.0,-1.0,5.0,-1.0,,
82,6,0,False,14,0,True,11,2,False,11,0,False,11,1,False,17,27,23,19,6,1.0,round_winner_bet,c_2,1.0,,,15.0,1.0,,,12.0,-1.0,5.0,-1.0,,
83,6,0,False,14,0,True,11,2,False,11,0,False,11,1,False,17,27,23,19,6,2.0,round_winner_bet,c_2,1.0,,,15.0,1.0,,,12.0,-1.0,5.0,-1.0,,
84,6,0,True,17,0,True,11,2,True,11,0,True,11,1,True,18,42,38,28,6,3.0,move_camel,c_1,0.75,,,15.0,1.0,3.0,,12.0,-1.0,5.0,-1.0,,
0,2,0,True,1,1,True,1,0,True,0,1,True,0,0,True,2,2,2,2,7,,,,,,,,,,,,,,,,
1,2,0,True,1,1,True,1,0,True,0,1,True,0,0,True,2,2,2,2,7,0.0,move_trap,,1.5520000000000005,-1.0,3.0,,,,,,,3.0,-1.0,,
2,2,0,True,1,1,True,1,0,True,0,1,True,0,0,True,2,2,2,2,7,1.0,round_winner_bet,c_1,1.112,,,,,,,,,3.0,-1.0,,
3,2,0,True,1,1,True,1,0,True,0,1,True,0,0,True,2,2,2,2,7,2.0,round_winner_bet,c_3,0.8220000000000001,,,,,,,,,3.0,-1.0,,
4,2,0,True,1,1,True,1,0,True,0,1,True,0,0,True,2,2,2,2,7,3.0,round_winner_bet,c_0,0.7780000000000001,,,,,,,,,3.0,-1.0,,
5,2,1,True,2,0,False,1,0,True,0,1,True,0,0,True,4,2,2,2,7,0.0,move_camel,c_1,0.75,,,,,1.0,,,,3.0,-1.0,,
6,2,1,True,2,0,False,1,0,True,0,1,True,0,0,True,4,2,2,2,7,1.0,round_winner_bet,c_0,0.768,,,,,,,,,3.0,-1.0,,
7,2,1,True,2,0,False,1,0,True,1,2,True,1,1,False,4,2,3,2,7,2.0,move_camel,c_4,0.75,,,,,1.0,,,,3.0,-1.0,,
8,2,1,True,2,0,False,1,0,True,1,2,True,1,1,False,4,2,3,2,7,3.0,round_winner_bet,c_4,0.9740000000000001,,,,,,,,,3.0,-1.0,,
9,2,2,True,2,1,False,1,0,True,2,0,False,1,1,False,6,2,3,2,7,0.0,move_camel,c_3,0.75,,,,,1.0,,,,3.0,-1.0,,
10,2,2,True,2,1,False,1,0,True,2,0,False,1,1,False,6,2,3,2,7,1.0,round_winner_bet,c_4,0.8640000000000001,,,,,,,,,3.0,-1.0,,
11,2,0,False,2,2,False,1,0,True,2,1,False,1,1,False,7,2,4,2,7,2.0,move_camel,c_0,0.75,,,,,0.0,,,,3.0,-1.0,,
12,2,0,False,2,2,False,1,0,True,2,1,False,1,1,False,7,2,4,2,7,3.0,round_winner_bet,c_4,0.9980000000000001,,,,,,,,,3.0,-1.0,,
13,2,0,True,2,2,True,2,3,True,2,1,True,2,4,True,8,3,3,8,7,0.0,move_camel,c_2,0.75,,,,,1.0,,,,3.0,-1.0,,
14,2,0,True,2,2,True,2,3,True,2,1,True,2,4,True,8,3,3,8,7,1.0,move_trap,,1.4480000000000004,-1.0,5.0,5.0,-1.0,,,,,3.0,-1.0,,
15,2,0,True,2,2,True,2,3,True,2,1,True,2,4,True,8,3,3,8,7,2.0,round_winner_bet,c_4,1.1420000000000003,,,5.0,-1.0,,,,,3.0,-1.0,,
16,2,0,True,2,2,True,2,3,True,2,1,True,2,4,True,8,3,3,8,7,3.0,round_winner_bet,c_2,0.83,,,5.0,-1.0,,,,,3.0,-1.0,,
17,2,0,True,2,2,True,2,3,True,2,1,True,4,0,False,9,3,3,8,7,0.0,move_camel,c_4,0.75,,,5.0,-1.0,2.0,,,,3.0,-1.0,,
18,2,0,True,2,2,True,2,3,True,2,1,True,4,0,False,9,3,3,8,7,1.0,round_winner_bet,c_1,0.9140000000000001,,,5.0,-1.0,,,,,3.0,-1.0,,
19,2,0,True,4,1,False,4,2,True,2,1,True,4,0,False,9,3,4,8,7,2.0,move_camel,c_1,0.75,,,5.0,-1.0,2.0,,,,3.0,-1.0,,
20,2,0,True,4,1,False,4,2,True,2,1,True,4,0,False,9,3,4,8,7,3.0,round_winner_bet,c_2,1.144,,,5.0,-1.0,,,,,3.0,-1.0,,
21,2,0,True,4,1,False,4,2,True,2,1,True,4,0,False,9,3,4,8,7,0.0,game_bet,c_0,0.93875,,,5.0,-1.0,,lose,,,3.0,-1.0,,
22,2,0,True,4,1,False,4,2,True,2,1,True,4,0,False,9,3,4,8,7,1.0,game_bet,c_0,0.9525000000000003,,,5.0,-1.0,,lose,,,3.0,-1.0,,
23,2,0,True,4,1,False,4,2,True,2,1,True,4,0,False,9,3,4,8,7,2.0,round_winner_bet,c_1,0.7720000000000002,,,5.0,-1.0,,,,,3.0,-1.0,,
24,2,0,True,4,1,False,4,2,True,2,1,True,4,0,False,9,3,4,8,7,3.0,move_trap,,1.1959999999999997,1.0,7.0,5.0,-1.0,,,,,3.0,-1.0,7.0,1.0
25,2,0,True,4,2,False,4,0,False,2,1,True,4,1,False,10,4,4,8,7,0.0,move_camel,c_2,0.75,,,5.0,-1.0,0.0,,,,3.0,-1.0,7.0,1.0
26,2,0,True,4,2,False,4,0,False,2,1,True,4,1,False,10,4,4,8,7,1.0,round_winner_bet,c_1,1.1110000000000002,,,5.0,-1.0,,,,,3.0,-1.0,7.0,1.0
27,2,0,True,4,2,False,4,0,False,2,1,True,4,1,False,10,4,4,8,7,2.0,round_winner_bet,c_0,0.8520000000000002,,,5.0,-1.0,,,,,3.0,-1.0,7.0,1.0
28,2,0,True,4,2,False,4,0,False,2,1,True,4,1,False,10,4,4,8,7,3.0,round_winner_bet,c_3,0.9179999999999999,,,5.0,-1.0,,,,,3.0,-1.0,7.0,1.0
29,2,1,True,4,2,False,4,0,False,2,0,False,4,1,False,12,4,4,8,7,0.0,move_camel,c_3,0.75,,,5.0,-1.0,0.0,,,,3.0,-1.0,7.0,1.0
30,2,1,True,4,2,False,4,0,False,2,0,False,4,1,False,12,4,4,8,7,1.0,game_bet,c_3,1.8824999999999998,,,5.0,-1.0,,lose,,,3.0,-1.0,7.0,1.0
31,2,1,True,4,2,False,4,0,False,2,0,False,4,1,False,12,4,4,8,7,2.0,game_bet,c_3,2.16125,,,5.0,-1.0,,lose,,,3.0,-1.0,7.0,1.0
32,2,1,True,4,2,False,4,0,False,2,0,False,4,1,False,12,4,4,8,7,3.0,game_bet,c_3,2.14,,,5.0,-1.0,,lose,,,3.0,-1.0,7.0,1.0
33,2,1,True,4,2,False,4,0,False,2,0,False,4,1,False,12,4,4,8,7,0.0,game_bet,c_3,2.08125,,,5.0,-1.0,,lose,,,3.0,-1.0,7.0,1.0
34,4,0,True,4,3,True,4,1,True,2,0,True,4,2,True,12,13,7,5,7,1.0,move_camel,c_0,0.75,,,5.0,-1.0,2.0,,,,3.0,-1.0,7.0,1.0
35,4,0,True,4,3,True,4,1,True,2,0,True,4,2,True,12,13,7,5,7,2.0,round_winner_bet,c_1,1.642,,,5.0,-1.0,,,,,3.0,-1.0,7.0,1.0
36,4,0,True,4,3,True,4,1,True,2,0,True,4,2,True,12,13,7,5,7,3.0,round_winner_bet,c_4,1.0239999999999998,,,5.0,-1.0,,,,,3.0,-1.0,7.0,1.0
37,4,0,True,4,3,True,4,1,True,2,0,True,4,2,True,12,13,7,5,7,0.0,round_winner_bet,c_1,0.9299999999999999,,,5.0,-1.0,,,,,3.0,-1.0,7.0,1.0
38,4,0,True,4,3,True,4,1,True,2,0,True,4,2,True,12,13,7,5,7,1.0,game_bet,c_1,0.8662500000000001,,,5.0,-1.0,,win,,,3.0,-1.0,7.0,1.0
39,4,0,True,8,1,True,4,1,True,2,0,True,8,0,False,12,13,8,6,7,2.0,move_camel,c_4,0.75,,,5.0,-1.0,4.0,,,,3.0,-1.0,7.0,1.0
40,4,0,True,8,1,True,4,1,True,2,0,True,8,0,False,12,13,8,6,7,3.0,move_trap,,2.356,-1.0,9.0,5.0,-1.0,,,,,3.0,-1.0,9.0,-1.0
41,4,0,True,8,1,True,4,1,True,2,0,True,8,0,False,12,13,8,6,7,0.0,game_bet,c_1,2.1350000000000002,,,5.0,-1.0,,win,,,3.0,-1.0,9.0,-1.0
42,4,0,True,8,1,True,4,1,True,2,0,True,8,0,False,12,13,8,6,7,1.0,round_winner_bet,c_1,1.455,,,5.0,-1.0,,,,,3.0,-1.0,9.0,-1.0
43,4,0,True,8,1,True,4,1,True,2,0,True,8,0,False,12,13,8,6,7,2.0,game_bet,c_1,2.3225,,,5.0,-1.0,,win,,,3.0,-1.0,9.0,-1.0
44,4,0,True,8,1,True,4,1,True,2,0,True,8,0,False,12,13,8,6,7,3.0,game_bet,c_1,2.43625,,,5.0,-1.0,,win,,,3.0,-1.0,9.0,-1.0
45,4,0,True,8,1,True,4,1,True,2,0,True,8,0,False,12,13,8,6,7,0.0,round_winner_bet,c_4,1.3219999999999998,,,5.0,-1.0,,,,,3.0,-1.0,9.0,-1.0
46,4,0,True,8,1,True,4,1,True,2,0,True,8,0,False,12,13,8,6,7,1.0,round_winner_bet,c_4,1.0979999999999999,,,5.0,-1.0,,,,,3.0,-1.0,9.0,-1.0
47,4,0,True,8,1,True,4,1,True,2,0,True,8,0,False,12,13,8,6,7,2.0,game_bet,c_4,0.76125,,,5.0,-1.0,,win,,,3.0,-1.0,9.0,-1.0
48,4,0,True,8,1,True,4,1,True,2,0,True,8,0,False,12,13,8,6,7,3.0,game_bet,c_4,0.8625,,,5.0,-1.0,,win,,,3.0,-1.0,9.0,-1.0
49,4,0,True,8,1,True,4,1,True,2,0,True,8,0,False,12,13,8,6,7,0.0,game_bet,c_4,0.9812499999999997,,,5.0,-1.0,,win,,,3.0,-1.0,9.0,-1.0
50,4,0,True,8,1,True,4,1,True,2,0,True,8,0,False,12,13,8,6,7,1.0,game_bet,c_4,0.8025,,,5.0,-1.0,,win,,,3.0,-1.0,9.0,-1.0
51,4,0,True,8,1,True,7,0,False,2,0,True,8,0,False,12,13,9,6,7,2.0,move_camel,c_2,0.75,,,5.0,-1.0,3.0,,,,3.0,-1.0,9.0,-1.0
52,6,0,False,8,1,True,7,0,False,2,0,True,8,0,False,12,13,9,7,7,3.0,move_camel,c_0,0.75,,,5.0,-1.0,2.0,,,,3.0,-1.0,9.0,-1.0
53,6,0,False,8,1,True,7,0,False,2,0,False,8,0,False,14,13,9,7,7,0.0,move_camel,c_3,0.75,,,5.0,-1.0,0.0,,,,3.0,-1.0,9.0,-1.0
54,6,0,False,8,1,True,7,0,False,2,0,False,8,0,False,14,13,9,7,7,1.0,game_bet,c_2,0.88125,,,5.0,-1.0,,win,,,3.0,-1.0,9.0,-1.0
55,6,0,True,11,0,True,7,0,True,2,0,True,8,0,True,18,16,15,8,7,2.0,move_camel,c_1,0.75,,,5.0,-1.0,3.0,,,,3.0,-1.0,9.0,-1.0
56,6,0,True,11,0,True,7,0,True,2,0,True,8,0,True,18,16,15,8,7,3.0,round_winner_bet,c_1,4.306,,,5.0,-1.0,,,,,3.0,-1.0,9.0,-1.0
57,6,0,True,11,0,True,7,0,True,2,0,True,8,0,True,18,16,15,8,7,0.0,round_winner_bet,c_1,2.598,,,5.0,-1.0,,,,,3.0,-1.0,9.0,-1.0
58,6,0,True,11,0,True,7,0,True,2,0,True,8,0,True,18,16,15,8,7,1.0,round_winner_bet,c_1,1.738,,,5.0,-1.0,,,,,3.0,-1.0,9.0,-1.0
59,7,1,False,11,0,True,7,0,True,2,0,True,8,0,True,18,16,16,8,7,2.0,move_camel,c_0,0.75,,,5.0,-1.0,1.0,,,,3.0,-1.0,9.0,-1.0
60,7,1,False,12,0,False,7,0,True,2,0,True,8,0,True,18,16,16,9,7,3.0,move_camel,c_1,0.75,,,5.0,-1.0,1.0,,,,3.0,-1.0,9.0,-1.0
61,7,1,False,12,0,False,7,0,True,4,0,False,8,0,True,19,16,16,9,7,0.0,move_camel,c_3,0.75,,,5.0,-1.0,2.0,,,,3.0,-1.0,9.0,-1.0
62,7,1,False,12,0,False,7,0,True,4,0,False,8,0,False,19,17,16,10,7,1.0,move_camel,c_4,0.75,,,5.0,-1.0,0.0,,,,3.0,-1.0,9.0,-1.0
63,7,1,False,12,0,False,7,0,True,4,0,False,8,0,False,19,17,16,10,7,2.0,game_bet,c_0,0.7575000000000001,,,5.0,-1.0,,win,,,3.0,-1.0,9.0,-1.0
64,7,1,False,12,0,False,7,0,True,4,0,False,8,0,False,19,17,16,10,7,3.0,game_bet,c_0,1.06375,,,5.0,-1.0,,win,,,3.0,-1.0,9.0,-1.0
65,8,2,True,12,0,True,8,1,True,4,0,True,8,0,True,23,19,16,15,7,0.0,move_camel,c_2,0.75,,,5.0,-1.0,1.0,,,,3.0,-1.0,9.0,-1.0
66,8,2,True,12,0,True,8,1,True,4,0,True,8,0,True,23,19,16,15,7,1.0,move_trap,,4.280000000000001,1.0,15.0,15.0,1.0,,,,,3.0,-1.0,9.0,-1.0
