round_id,camel_c_0_location,camel_c_0_stack_location,camel_c_0_yet_to_move,camel_c_1_location,camel_c_1_stack_location,camel_c_1_yet_to_move,camel_c_2_location,camel_c_2_stack_location,camel_c_2_yet_to_move,camel_c_3_location,camel_c_3_stack_location,camel_c_3_yet_to_move,camel_c_4_location,camel_c_4_stack_location,camel_c_4_yet_to_move,player_0_coins,player_1_coins,player_2_coins,player_3_coins,active_player,action_type,camel,distance,trap_type,trap_location,player_3_trap_location,player_3_trap_type,player_2_trap_location,player_2_trap_type,bet_type,player_1_trap_location,player_1_trap_type,game_id,player_0_name,player_0_final,player_1_name,player_1_final,player_2_name,player_2_final,player_3_name,player_3_final,winners
30,5,0,True,8,1,True,8,0,False,8,2,False,9,0,True,10,12,8,11,1.0,game_bet,c_0,,,,,,,,lose,,,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
31,5,0,True,8,1,True,8,0,False,8,2,False,9,0,True,10,12,8,11,2.0,round_winner_bet,c_3,,,,,,,,,,,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
32,5,0,True,8,1,True,8,0,False,8,2,False,9,0,True,10,12,8,11,3.0,game_bet,c_0,,,,,,,,lose,,,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
33,7,0,False,8,1,True,8,0,False,8,2,False,9,0,True,11,12,8,11,0.0,move_camel,c_0,2.0,,,,,,,,,,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
34,7,0,False,8,1,True,8,0,False,8,2,False,9,0,True,11,12,8,11,1.0,round_winner_bet,c_3,,,,,,,,,,,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
35,7,0,False,8,1,True,8,0,False,8,2,False,9,0,True,11,12,8,11,2.0,game_bet,c_0,,,,,,,,lose,,,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
36,7,0,False,8,1,True,8,0,False,8,2,False,9,0,True,11,12,8,11,3.0,round_winner_bet,c_3,,,,,,,,,,,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
37,7,0,False,10,0,False,8,0,False,10,1,False,9,0,True,12,12,8,11,0.0,move_camel,c_1,2.0,,,,,,,,,,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
38,7,0,False,10,0,False,8,0,False,10,1,False,9,0,True,12,12,8,11,1.0,round_winner_bet,c_4,,,,,,,,,,,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
39,7,0,False,10,0,False,8,0,False,10,1,False,9,0,True,12,12,8,11,2.0,game_bet,c_4,,,,,,,,win,,,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
40,7,0,False,10,0,False,8,0,False,10,1,False,9,0,True,12,12,8,11,3.0,move_trap,,,-1.0,11.0,11.0,-1.0,,,,,,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
41,7,0,True,10,1,True,8,0,True,10,2,True,10,0,True,13,13,12,15,0.0,move_camel,c_4,1.0,,,11.0,-1.0,,,,,,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
42,7,0,True,10,1,True,8,0,True,10,2,True,10,0,True,13,13,12,15,1.0,round_winner_bet,c_3,,,,11.0,-1.0,,,,,,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
43,7,0,True,10,1,True,8,0,True,10,2,True,10,0,True,13,13,12,15,2.0,round_winner_bet,c_1,,,,11.0,-1.0,,,,,,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
44,7,0,True,10,1,True,8,0,True,10,2,True,10,0,True,13,13,12,15,3.0,round_winner_bet,c_3,,,,11.0,-1.0,,,,,,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
45,7,0,True,10,1,True,8,0,True,12,0,False,10,0,True,14,13,12,15,0.0,move_camel,c_3,2.0,,,11.0,-1.0,,,,,,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
46,7,0,True,10,1,True,8,0,True,12,0,False,10,0,True,14,13,12,15,1.0,move_trap,,,-1.0,13.0,11.0,-1.0,,,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
47,7,0,True,10,1,True,8,0,True,12,0,False,10,0,True,14,13,12,15,2.0,round_winner_bet,c_3,,,,11.0,-1.0,,,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
48,7,0,True,10,1,True,8,0,True,12,0,False,10,0,True,14,13,12,15,3.0,round_winner_bet,c_4,,,,11.0,-1.0,,,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
49,7,0,True,10,1,True,8,0,True,12,0,False,10,0,False,15,13,12,16,0.0,move_camel,c_4,0.0,,,11.0,-1.0,,,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
50,7,0,True,10,1,True,8,0,True,12,0,False,10,0,False,15,13,12,16,1.0,game_bet,c_3,,,,11.0,-1.0,,,win,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
51,7,0,True,10,1,True,10,2,False,12,0,False,10,0,False,15,13,13,16,2.0,move_camel,c_2,2.0,,,11.0,-1.0,,,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
52,7,0,True,10,1,True,10,2,False,12,0,False,10,0,False,15,13,13,16,3.0,round_winner_bet,c_2,,,,11.0,-1.0,,,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
53,7,0,True,12,1,False,12,2,False,12,0,False,10,0,False,16,13,13,16,0.0,move_camel,c_1,2.0,,,11.0,-1.0,,,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
54,7,0,True,12,1,False,12,2,False,12,0,False,10,0,False,16,13,13,16,1.0,round_winner_bet,c_2,,,,11.0,-1.0,,,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
55,7,0,True,12,1,False,12,2,False,12,0,False,10,0,False,16,13,13,16,2.0,game_bet,c_2,,,,11.0,-1.0,,,win,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
56,7,0,True,12,1,False,12,2,False,12,0,False,10,0,False,16,13,13,16,3.0,round_winner_bet,c_2,,,,11.0,-1.0,,,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
57,9,0,True,12,1,True,12,2,True,12,0,True,10,0,True,17,15,13,21,0.0,move_camel,c_0,2.0,,,11.0,-1.0,,,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
58,9,0,True,12,1,True,12,2,True,12,0,True,10,0,True,17,15,13,21,1.0,game_bet,c_2,,,,11.0,-1.0,,,win,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
59,9,0,True,12,1,True,12,2,True,12,0,True,10,0,True,17,15,13,21,2.0,move_trap,,,1.0,15.0,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
60,9,0,True,12,1,True,12,2,True,12,0,True,10,0,True,17,15,13,21,3.0,round_winner_bet,c_2,,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
61,9,0,True,12,2,True,12,0,False,12,1,True,10,0,True,18,16,13,21,0.0,move_camel,c_2,0.0,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
62,9,0,True,12,2,True,12,0,False,12,1,True,10,0,True,18,16,13,21,1.0,game_bet,c_1,,,,11.0,-1.0,15.0,1.0,win,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
63,9,0,True,12,2,True,12,0,False,12,1,True,10,0,True,18,16,13,21,2.0,game_bet,c_1,,,,11.0,-1.0,15.0,1.0,win,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
64,9,0,True,12,2,True,12,0,False,12,1,True,10,0,True,18,16,13,21,3.0,game_bet,c_1,,,,11.0,-1.0,15.0,1.0,win,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
65,10,0,False,12,2,True,12,0,False,12,1,True,10,1,True,19,16,13,22,0.0,move_camel,c_0,1.0,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
66,10,0,False,12,2,True,12,0,False,12,1,True,10,1,True,19,16,13,22,1.0,round_winner_bet,c_1,,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
67,10,0,False,12,2,True,12,0,False,12,1,True,10,1,True,19,16,13,22,2.0,round_winner_bet,c_1,,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
68,10,0,False,12,2,True,12,0,False,12,1,True,10,1,True,19,16,13,22,3.0,round_winner_bet,c_3,,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
69,10,0,False,12,0,False,12,1,False,12,2,True,10,1,True,20,17,13,22,0.0,move_camel,c_1,0.0,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
70,10,0,False,12,0,False,12,1,False,12,2,True,10,1,True,20,17,13,22,1.0,round_winner_bet,c_3,,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
71,10,0,False,12,0,False,12,1,False,12,2,True,10,1,True,20,17,13,22,2.0,round_winner_bet,c_2,,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
72,10,0,False,12,0,False,12,1,False,12,2,True,10,1,True,20,17,13,22,3.0,round_winner_bet,c_2,,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
73,10,0,False,12,1,False,12,2,False,12,0,False,10,1,True,21,18,13,22,0.0,move_camel,c_3,0.0,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
74,10,0,False,12,1,False,12,2,False,12,0,False,10,1,True,21,18,13,22,1.0,round_winner_bet,c_4,,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
75,10,0,True,12,1,True,12,2,True,12,0,True,12,3,True,21,21,14,23,2.0,move_camel,c_4,2.0,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
76,10,0,True,12,1,True,12,2,True,12,0,True,12,3,True,21,21,14,23,3.0,game_bet,c_4,,,,11.0,-1.0,15.0,1.0,win,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
77,10,0,True,12,1,True,12,2,True,12,0,False,12,3,True,22,22,14,23,0.0,move_camel,c_3,0.0,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
78,10,0,True,12,1,True,12,2,True,12,0,False,12,3,True,22,22,14,23,1.0,game_bet,c_4,,,,11.0,-1.0,15.0,1.0,win,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
79,10,0,True,12,1,True,12,2,True,12,0,False,12,3,True,22,22,14,23,2.0,round_winner_bet,c_4,,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
80,10,0,True,12,1,True,12,2,True,12,0,False,12,3,True,22,22,14,23,3.0,round_winner_bet,c_4,,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
81,12,4,False,12,1,True,12,2,True,12,0,False,12,3,True,23,22,14,23,0.0,move_camel,c_0,2.0,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
82,12,4,False,12,1,True,12,2,True,12,0,False,12,3,True,23,22,14,23,1.0,round_winner_bet,c_0,,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
83,12,4,False,12,1,True,12,2,True,12,0,False,12,3,True,23,22,14,23,2.0,round_winner_bet,c_0,,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
84,12,4,False,12,1,True,12,2,True,12,0,False,12,3,True,23,22,14,23,3.0,round_winner_bet,c_0,,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
85,14,1,False,12,1,True,12,2,True,12,0,False,14,0,False,24,22,14,23,0.0,move_camel,c_4,2.0,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
86,14,1,False,12,1,True,12,2,True,12,0,False,14,0,False,24,22,14,23,1.0,round_winner_bet,c_2,,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
87,14,1,False,12,1,True,12,2,True,12,0,False,14,0,False,24,22,14,23,2.0,round_winner_bet,c_2,,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
88,14,1,False,12,1,True,12,2,True,12,0,False,14,0,False,24,22,14,23,3.0,round_winner_bet,c_2,,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
89,14,1,False,12,2,True,12,0,False,12,1,False,14,0,False,25,23,14,23,0.0,move_camel,c_2,0.0,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
90,14,1,False,12,2,True,12,0,False,12,1,False,14,0,False,25,23,14,23,1.0,round_winner_bet,c_1,,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
91,14,1,False,12,2,True,12,0,False,12,1,False,14,0,False,25,23,14,23,2.0,round_winner_bet,c_1,,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
92,14,1,False,12,2,True,12,0,False,12,1,False,14,0,False,25,23,14,23,3.0,round_winner_bet,c_1,,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
93,14,1,True,14,2,True,12,0,True,12,1,True,14,0,True,26,28,16,24,0.0,move_camel,c_1,2.0,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
94,14,1,True,14,2,True,12,0,True,12,1,True,14,0,True,26,28,16,24,1.0,round_winner_bet,c_1,,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
95,14,1,True,14,2,True,12,0,True,12,1,True,14,0,True,26,28,16,24,2.0,round_winner_bet,c_1,,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
96,14,1,True,14,2,True,12,0,True,12,1,True,14,0,True,26,28,16,24,3.0,round_winner_bet,c_1,,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
97,16,1,True,16,2,True,12,0,True,12,1,True,16,0,True,27,37,20,25,0.0,move_camel,c_4,2.0,,,11.0,-1.0,15.0,1.0,,13.0,-1.0,fixed_order_4player_g165,RollAgent,27,GreedyAgent,37,GreedyAgent,20,GreedyAgent,25,GreedyAgent
0,0,1,True,0,0,True,1,1,True,0,2,True,1,0,True,2,2,2,2,,,,,,,,,,,,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
1,0,1,True,0,0,True,4,0,False,0,2,True,1,0,True,3,2,2,2,0.0,move_camel,c_2,3.0,,,,,,,,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
2,0,1,True,0,0,True,4,0,False,0,2,True,1,0,True,3,2,2,2,1.0,round_winner_bet,c_3,,,,,,,,,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
3,0,1,True,0,0,True,4,0,False,0,2,True,1,0,True,3,2,2,2,2.0,move_trap,,,-1.0,3.0,,,3.0,-1.0,,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
4,0,1,True,0,0,True,4,0,False,0,2,True,1,0,True,3,2,2,2,3.0,round_winner_bet,c_2,,,,,,3.0,-1.0,,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
5,0,1,True,0,0,True,4,0,False,0,2,True,2,0,False,4,2,3,2,0.0,move_camel,c_4,1.0,,,,,3.0,-1.0,,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
6,0,1,True,0,0,True,4,0,False,0,2,True,2,0,False,4,2,3,2,1.0,round_winner_bet,c_2,,,,,,3.0,-1.0,,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
7,2,0,False,0,0,True,4,0,False,2,1,True,2,2,False,4,2,5,2,2.0,move_camel,c_0,2.0,,,,,3.0,-1.0,,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
8,2,0,False,0,0,True,4,0,False,2,1,True,2,2,False,4,2,5,2,3.0,round_winner_bet,c_4,,,,,,3.0,-1.0,,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
9,2,0,False,0,0,True,4,0,False,5,0,False,5,1,False,5,2,5,2,0.0,move_camel,c_3,3.0,,,,,3.0,-1.0,,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
10,2,0,False,0,0,True,4,0,False,5,0,False,5,1,False,5,2,5,2,1.0,round_winner_bet,c_4,,,,,,3.0,-1.0,,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
11,2,0,False,0,0,True,4,0,False,5,0,False,5,1,False,5,2,5,2,2.0,round_winner_bet,c_4,,,,,,3.0,-1.0,,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
12,2,0,False,0,0,True,4,0,False,5,0,False,5,1,False,5,2,5,2,3.0,game_bet,c_1,,,,,,3.0,-1.0,lose,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
13,2,0,True,1,0,True,4,0,True,5,0,True,5,1,True,6,5,7,6,0.0,move_camel,c_1,1.0,,,,,3.0,-1.0,,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
14,2,0,True,1,0,True,4,0,True,5,0,True,5,1,True,6,5,7,6,1.0,round_winner_bet,c_4,,,,,,3.0,-1.0,,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
15,2,0,True,1,0,True,4,0,True,5,0,True,5,1,True,6,5,7,6,2.0,game_bet,c_1,,,,,,3.0,-1.0,lose,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
16,2,0,True,1,0,True,4,0,True,5,0,True,5,1,True,6,5,7,6,3.0,round_winner_bet,c_4,,,,,,3.0,-1.0,,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
17,2,0,True,1,0,True,6,0,False,5,0,True,5,1,True,7,5,7,6,0.0,move_camel,c_2,2.0,,,,,3.0,-1.0,,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
18,2,0,True,1,0,True,6,0,False,5,0,True,5,1,True,7,5,7,6,1.0,game_bet,c_1,,,,,,3.0,-1.0,lose,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
19,2,0,True,1,0,True,6,0,False,5,0,True,5,1,True,7,5,7,6,2.0,round_winner_bet,c_3,,,,,,3.0,-1.0,,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
20,2,0,True,1,0,True,6,0,False,5,0,True,5,1,True,7,5,7,6,3.0,game_bet,c_4,,,,,,3.0,-1.0,win,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
21,2,0,True,2,1,False,6,0,False,5,0,True,5,1,True,8,5,7,6,0.0,move_camel,c_1,1.0,,,,,3.0,-1.0,,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
22,2,0,True,2,1,False,6,0,False,5,0,True,5,1,True,8,5,7,6,1.0,game_bet,c_0,,,,,,3.0,-1.0,lose,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
23,2,0,True,2,1,False,6,0,False,5,0,True,5,1,True,8,5,7,6,2.0,game_bet,c_0,,,,,,3.0,-1.0,lose,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
24,2,0,True,2,1,False,6,0,False,5,0,True,5,1,True,8,5,7,6,3.0,game_bet,c_0,,,,,,3.0,-1.0,lose,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
25,2,0,True,2,1,False,6,0,False,8,0,False,8,1,True,9,5,7,6,0.0,move_camel,c_3,3.0,,,,,3.0,-1.0,,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
26,2,0,True,2,1,False,6,0,False,8,0,False,8,1,True,9,5,7,6,1.0,game_bet,c_4,,,,,,3.0,-1.0,win,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
27,2,0,True,2,1,False,6,0,False,8,0,False,8,1,True,9,5,7,6,2.0,game_bet,c_4,,,,,,3.0,-1.0,win,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
28,2,0,True,2,1,False,6,0,False,8,0,False,8,1,True,9,5,7,6,3.0,round_winner_bet,c_4,,,,,,3.0,-1.0,,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
29,2,0,False,2,1,False,6,0,False,8,0,False,8,1,True,10,5,8,6,0.0,move_camel,c_0,0.0,,,,,3.0,-1.0,,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
30,2,0,False,2,1,False,6,0,False,8,0,False,8,1,True,10,5,8,6,1.0,game_bet,c_3,,,,,,3.0,-1.0,win,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
31,2,0,False,2,1,False,6,0,False,8,0,False,8,1,True,10,5,8,6,2.0,game_bet,c_3,,,,,,3.0,-1.0,win,,,fixed_order_4player_g166,RollAgent,18,GreedyAgent,31,GreedyAgent,21,GreedyAgent,32,GreedyAgent
