round_id,camel_c_0_location,camel_c_0_stack_location,camel_c_0_yet_to_move,camel_c_1_location,camel_c_1_stack_location,camel_c_1_yet_to_move,camel_c_2_location,camel_c_2_stack_location,camel_c_2_yet_to_move,camel_c_3_location,camel_c_3_stack_location,camel_c_3_yet_to_move,camel_c_4_location,camel_c_4_stack_location,camel_c_4_yet_to_move,player_0_coins,player_1_coins,player_2_coins,player_3_coins,active_player,action_type,camel,bet_type,distance,trap_type,trap_location,player_1_trap_location,player_1_trap_type,player_3_trap_location,player_3_trap_type,player_0_trap_location,player_0_trap_type,game_id,player_0_name,player_0_final,player_1_name,player_1_final,player_2_name,player_2_final,player_3_name,player_3_final,winners,player_2_trap_location,player_2_trap_type
35,9,1,False,3,0,True,5,0,False,5,1,False,9,0,False,13,1,11,3,2.0,move_camel,c_3,,2.0,,,15.0,1.0,10.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
36,9,1,False,3,0,True,5,0,False,5,1,False,9,0,False,13,1,11,3,3.0,move_trap,,,,-1.0,12.0,15.0,1.0,12.0,-1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
37,9,1,False,3,0,True,5,0,False,5,1,False,9,0,False,13,1,11,3,0.0,game_bet,c_0,win,,,,15.0,1.0,12.0,-1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
38,9,1,False,3,0,True,5,0,False,5,1,False,9,0,False,13,1,11,3,1.0,game_bet,c_4,win,,,,15.0,1.0,12.0,-1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
39,9,1,True,6,0,True,5,0,True,5,1,True,9,0,True,24,0,12,1,2.0,move_camel,c_1,,3.0,,,15.0,1.0,12.0,-1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
40,9,1,True,6,0,True,5,0,True,5,1,True,9,0,True,24,0,12,1,3.0,move_trap,,,,1.0,10.0,15.0,1.0,10.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
41,9,1,True,6,0,True,5,0,True,5,1,True,9,0,True,24,0,12,1,0.0,round_winner_bet,c_0,,,,,15.0,1.0,10.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
42,9,1,True,9,2,False,5,0,True,5,1,True,9,0,True,24,1,12,1,1.0,move_camel,c_1,,3.0,,,15.0,1.0,10.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
43,9,1,True,9,2,False,8,0,False,8,1,True,9,0,True,24,1,13,1,2.0,move_camel,c_2,,3.0,,,15.0,1.0,10.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
44,12,0,False,12,1,False,8,0,False,8,1,True,9,0,True,24,1,13,2,3.0,move_camel,c_0,,3.0,,,15.0,1.0,10.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
45,12,0,False,12,1,False,8,0,False,8,1,True,9,0,True,24,1,13,2,0.0,round_winner_bet,c_1,,,,,15.0,1.0,10.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
46,12,0,False,12,1,False,8,0,False,8,1,True,11,0,False,24,2,13,2,1.0,move_camel,c_4,,2.0,,,15.0,1.0,10.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
47,12,0,True,12,1,True,8,0,True,11,1,True,11,0,True,30,2,14,2,2.0,move_camel,c_3,,3.0,,,15.0,1.0,10.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
48,12,0,True,12,1,True,8,0,True,11,1,True,11,0,True,30,2,14,2,3.0,round_winner_bet,c_0,,,,,15.0,1.0,10.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
49,12,0,True,12,1,True,8,0,True,11,1,True,11,0,True,30,2,14,2,0.0,game_bet,c_1,win,,,,15.0,1.0,10.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
50,12,0,True,12,1,True,8,0,True,11,1,True,11,0,True,30,2,14,2,1.0,round_winner_bet,c_1,,,,,15.0,1.0,10.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
51,12,0,True,12,1,True,8,0,True,12,2,False,11,0,True,30,2,15,2,2.0,move_camel,c_3,,1.0,,,15.0,1.0,10.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
52,12,0,True,12,1,True,8,0,True,12,2,False,11,0,True,30,2,15,2,3.0,round_winner_bet,c_3,,,,,15.0,1.0,10.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
53,12,0,True,12,1,True,8,0,True,12,2,False,11,0,True,30,2,15,2,0.0,game_bet,c_3,win,,,,15.0,1.0,10.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
54,12,0,True,12,1,True,8,0,True,12,2,False,11,0,True,30,2,15,2,1.0,round_winner_bet,c_0,,,,,15.0,1.0,10.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
55,12,0,True,12,1,True,8,0,True,12,2,False,12,3,False,30,2,16,2,2.0,move_camel,c_4,,1.0,,,15.0,1.0,10.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
56,12,0,True,12,1,True,8,0,True,12,2,False,12,3,False,30,2,16,2,3.0,move_trap,,,,-1.0,9.0,15.0,1.0,9.0,-1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
57,12,0,True,12,1,True,8,0,True,12,2,False,12,3,False,30,2,16,2,0.0,game_bet,c_4,win,,,,15.0,1.0,9.0,-1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
58,12,0,True,12,1,True,8,0,True,12,2,False,12,3,False,30,2,16,2,1.0,move_trap,,,,1.0,2.0,2.0,1.0,9.0,-1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
59,14,0,False,14,1,True,8,0,True,14,2,False,14,3,False,30,2,17,2,2.0,move_camel,c_0,,2.0,,,2.0,1.0,9.0,-1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
60,14,0,False,14,1,True,8,0,True,14,2,False,14,3,False,30,2,17,2,3.0,move_trap,,,,1.0,11.0,2.0,1.0,11.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
61,14,0,False,14,1,True,8,0,True,14,2,False,14,3,False,30,2,17,2,0.0,round_winner_bet,c_4,,,,,2.0,1.0,11.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
62,14,0,False,14,1,True,8,0,True,14,2,False,14,3,False,30,2,17,2,1.0,round_winner_bet,c_3,,,,,2.0,1.0,11.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
63,14,0,False,14,1,True,9,0,False,14,2,False,14,3,False,30,2,18,2,2.0,move_camel,c_2,,1.0,,,2.0,1.0,11.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
64,14,0,False,14,1,True,9,0,False,14,2,False,14,3,False,30,2,18,2,3.0,game_bet,c_0,win,,,,2.0,1.0,11.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
65,14,0,False,14,1,True,9,0,False,14,2,False,14,3,False,30,2,18,2,0.0,round_winner_bet,c_4,,,,,2.0,1.0,11.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
66,14,0,True,16,0,True,9,0,True,16,1,True,16,2,True,38,15,18,-2,1.0,move_camel,c_1,,2.0,,,2.0,1.0,11.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_2,GreedyAgent,38,RandomAgent,15,RollAgent,18,MCTSAgent,-2,GreedyAgent,,
0,0,1,True,2,2,True,2,0,True,2,1,True,0,0,True,2,2,2,2,,,,,,,,,,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
1,0,1,True,2,2,True,2,0,True,2,1,True,0,0,True,2,2,2,2,0.0,round_winner_bet,c_1,,,,,,,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
2,0,1,True,4,0,False,2,0,True,2,1,True,0,0,True,2,3,2,2,1.0,move_camel,c_1,,2.0,,,,,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
3,1,1,True,4,0,False,2,0,True,2,1,True,1,0,False,2,3,3,2,2.0,move_camel,c_4,,1.0,,,,,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
4,1,1,True,4,0,False,2,0,True,2,1,True,1,0,False,2,3,3,2,3.0,round_winner_bet,c_1,,,,,,,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
5,1,1,True,4,0,False,2,0,True,2,1,True,1,0,False,2,3,3,2,0.0,game_bet,c_4,lose,,,,,,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
6,1,1,True,4,0,False,2,0,True,2,1,True,1,0,False,2,3,3,2,1.0,game_bet,c_3,lose,,,,,,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
7,4,1,False,4,0,False,2,0,True,2,1,True,1,0,False,2,3,4,2,2.0,move_camel,c_0,,3.0,,,,,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
8,4,1,False,4,0,False,2,0,True,2,1,True,1,0,False,2,3,4,2,3.0,round_winner_bet,c_4,,,,,,,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
9,4,1,False,4,0,False,2,0,True,2,1,True,1,0,False,2,3,4,2,0.0,round_winner_bet,c_3,,,,,,,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
10,4,1,False,4,0,False,2,0,True,2,1,True,1,0,False,2,3,4,2,1.0,move_trap,,,,1.0,6.0,6.0,1.0,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
11,4,1,False,4,0,False,2,0,True,3,0,False,1,0,False,2,3,5,2,2.0,move_camel,c_3,,1.0,,,6.0,1.0,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
12,4,1,False,4,0,False,2,0,True,3,0,False,1,0,False,2,3,5,2,3.0,round_winner_bet,c_3,,,,,6.0,1.0,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
13,4,1,False,4,0,False,2,0,True,3,0,False,1,0,False,2,3,5,2,0.0,round_winner_bet,c_2,,,,,6.0,1.0,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
14,4,1,True,4,0,True,3,1,True,3,0,True,1,0,True,1,4,5,1,1.0,move_camel,c_2,,1.0,,,6.0,1.0,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
15,4,1,True,4,0,True,5,0,False,3,0,True,1,0,True,1,4,6,1,2.0,move_camel,c_2,,2.0,,,6.0,1.0,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
16,4,1,True,4,0,True,5,0,False,3,0,True,1,0,True,1,4,6,1,3.0,game_bet,c_4,win,,,,6.0,1.0,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
17,4,1,True,4,0,True,5,0,False,3,0,True,1,0,True,1,4,6,1,0.0,round_winner_bet,c_0,,,,,6.0,1.0,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
18,4,1,True,4,0,True,5,0,False,3,0,True,1,0,True,1,4,6,1,1.0,game_bet,c_2,win,,,,6.0,1.0,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
19,5,2,True,5,1,False,5,0,False,3,0,True,1,0,True,1,4,7,1,2.0,move_camel,c_1,,1.0,,,6.0,1.0,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
20,5,2,True,5,1,False,5,0,False,3,0,True,1,0,True,1,4,7,1,3.0,game_bet,c_1,win,,,,6.0,1.0,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
21,5,2,True,5,1,False,5,0,False,3,0,True,1,0,True,1,4,7,1,0.0,round_winner_bet,c_0,,,,,6.0,1.0,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
22,5,2,True,5,1,False,5,0,False,3,0,True,1,0,True,1,4,7,1,1.0,game_bet,c_1,win,,,,6.0,1.0,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
23,8,0,False,5,1,False,5,0,False,3,0,True,1,0,True,1,4,8,1,2.0,move_camel,c_0,,3.0,,,6.0,1.0,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
24,8,0,False,5,1,False,5,0,False,3,0,True,1,0,True,1,4,8,1,3.0,round_winner_bet,c_0,,,,,6.0,1.0,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
25,8,0,False,5,1,False,5,0,False,7,0,False,1,0,True,2,5,8,1,0.0,move_camel,c_3,,4.0,,,6.0,1.0,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
26,8,0,True,5,1,True,5,0,True,7,0,True,2,0,True,10,6,8,3,1.0,move_camel,c_4,,1.0,,,6.0,1.0,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
27,8,0,True,8,2,True,8,1,False,7,0,True,2,0,True,10,6,9,3,2.0,move_camel,c_2,,3.0,,,6.0,1.0,,,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
28,8,0,True,8,2,True,8,1,False,7,0,True,2,0,True,10,6,9,3,3.0,move_trap,,,,-1.0,3.0,6.0,1.0,3.0,-1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
29,8,0,True,8,2,True,8,1,False,7,0,True,2,0,True,10,6,9,3,0.0,round_winner_bet,c_1,,,,,6.0,1.0,3.0,-1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
30,8,0,True,8,2,True,8,1,False,7,0,True,2,0,True,10,6,9,3,1.0,round_winner_bet,c_0,,,,,6.0,1.0,3.0,-1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
31,9,0,False,9,2,True,9,1,False,7,0,True,2,0,True,10,6,10,3,2.0,move_camel,c_0,,1.0,,,6.0,1.0,3.0,-1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
32,9,0,False,9,2,True,9,1,False,7,0,True,2,0,True,10,6,10,3,3.0,move_trap,,,,-1.0,4.0,6.0,1.0,4.0,-1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
33,9,0,False,9,2,True,9,1,False,7,0,True,2,0,True,10,6,10,3,0.0,round_winner_bet,c_1,,,,,6.0,1.0,4.0,-1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
34,9,0,False,9,2,True,9,1,False,7,0,True,2,0,True,10,6,10,3,1.0,move_trap,,,,-1.0,15.0,15.0,-1.0,4.0,-1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
35,9,0,False,11,0,False,9,1,False,7,0,True,2,0,True,10,6,11,3,2.0,move_camel,c_1,,2.0,,,15.0,-1.0,4.0,-1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
36,9,0,False,11,0,False,9,1,False,7,0,True,2,0,True,10,6,11,3,3.0,move_trap,,,,-1.0,12.0,15.0,-1.0,12.0,-1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
37,9,0,False,11,0,False,9,1,False,7,0,True,2,0,True,10,6,11,3,0.0,round_winner_bet,c_1,,,,,15.0,-1.0,12.0,-1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
38,9,0,False,11,0,False,9,1,False,9,2,False,2,0,True,10,7,11,3,1.0,move_camel,c_3,,2.0,,,15.0,-1.0,12.0,-1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
39,9,0,True,11,0,True,9,1,True,9,2,True,5,0,True,20,6,12,3,2.0,move_camel,c_4,,3.0,,,15.0,-1.0,12.0,-1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
40,9,0,True,11,0,True,9,1,True,9,2,True,5,0,True,20,6,12,3,3.0,move_trap,,,,1.0,7.0,15.0,-1.0,7.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
41,9,0,True,11,0,True,9,1,True,9,2,True,5,0,True,20,6,12,3,0.0,round_winner_bet,c_1,,,,,15.0,-1.0,7.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
42,9,0,True,11,0,True,9,1,True,9,2,True,5,0,True,20,6,12,3,1.0,game_bet,c_0,lose,,,,15.0,-1.0,7.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
43,11,1,False,11,0,True,11,2,True,11,3,True,5,0,True,20,6,13,3,2.0,move_camel,c_0,,2.0,,,15.0,-1.0,7.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
44,11,1,False,11,0,True,11,2,True,11,3,True,5,0,True,20,6,13,3,3.0,move_trap,,,,-1.0,13.0,15.0,-1.0,13.0,-1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
45,11,1,False,11,0,True,11,2,True,11,3,True,5,0,True,20,6,13,3,0.0,game_bet,c_3,win,,,,15.0,-1.0,13.0,-1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
46,11,1,False,11,0,True,11,2,True,11,3,True,7,0,False,20,7,13,3,1.0,move_camel,c_4,,2.0,,,15.0,-1.0,13.0,-1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
47,12,1,False,12,0,False,12,2,True,12,3,True,7,0,False,20,7,14,4,2.0,move_camel,c_1,,1.0,,,15.0,-1.0,13.0,-1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
48,12,1,False,12,0,False,12,2,True,12,3,True,7,0,False,20,7,14,4,3.0,move_trap,,,,1.0,9.0,15.0,-1.0,9.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
49,12,1,False,12,0,False,12,2,True,12,3,True,7,0,False,20,7,14,4,0.0,round_winner_bet,c_3,,,,,15.0,-1.0,9.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
50,12,1,False,12,0,False,12,2,True,12,3,True,7,0,False,20,7,14,4,1.0,game_bet,c_4,lose,,,,15.0,-1.0,9.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
51,12,1,False,12,0,False,12,2,True,13,0,False,7,0,False,20,7,15,4,2.0,move_camel,c_3,,1.0,,,15.0,-1.0,9.0,1.0,,,mixed_4player_GreedyAgent_RandomAgent_RollAgent_MCTSAgent_3,GreedyAgent,23,RandomAgent,16,RollAgent,17,MCTSAgent,7,GreedyAgent,,
